Column #,Column ID,gene_assignment,Gene Symbol,RefSeq,Ratio(C42B vs. E06),"Fold-Change
(C42B vs. E06)","Fold-Change(C42B vs. E06)
 (Description)"
28486,16907488,NM_203365 // RAPH1 // Ras association (RalGDS/AF-6) and pleckstrin homology domains 1 /,RAPH1,NM_203365,10.5103,10.5103,C42B up vs E06
44339,17069728,"NM_024870 // PREX2 // phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange f",PREX2,NM_024870,10.5139,10.5139,C42B up vs E06
15319,16776856,ENST00000472564 // LAMP1 // lysosomal-associated membrane protein 1 // 13q34 // 3916 //,LAMP1,ENST00000472564,10.514,10.514,C42B up vs E06
9444,16716782,NM_020992 // PDLIM1 // PDZ and LIM domain 1 // 10q23.1 // 9124 /// ENST00000329399 // P,PDLIM1,NM_020992,10.5158,10.5158,C42B up vs E06
9032,16712703,NM_001253866 // YME1L1 // YME1-like 1 ATPase // 10p14 // 10730 /// NM_014263 // YME1L1 ,YME1L1,NM_001253866,10.5274,10.5274,C42B up vs E06
29054,16913341,"NM_006097 // MYL9 // myosin, light chain 9, regulatory // 20q11.23 // 10398 /// ENST000",MYL9,NM_006097,10.5275,10.5275,C42B up vs E06
5485,16677425,"NM_016343 // CENPF // centromere protein F, 350/400kDa // 1q41 // 1063 /// ENST00000366",CENPF,NM_016343,10.5318,10.5318,C42B up vs E06
16963,16791898,NM_001243645 // CFL2 // cofilin 2 (muscle) // 14q12 // 1073 /// NM_021914 // CFL2 // co,CFL2,NM_001243645,10.5706,10.5706,C42B up vs E06
34528,16970465,NM_001291285 // FAT4 // FAT atypical cadherin 4 // 4q28.1 // 79633 /// NM_001291303 // ,FAT4,NM_001291285,10.5914,10.5914,C42B up vs E06
28908,16911783,NM_080820 // DTD1 // D-tyrosyl-tRNA deacylase 1 // 20p11.23 // 92675 /// ENST0000037745,DTD1,NM_080820,10.5915,10.5915,C42B up vs E06
51918,17123154,NM_001145160 // TPM4 // tropomyosin 4 // 19p13.1 // 7171 /// NM_003290 // TPM4 // tropo,TPM4,NM_001145160,10.6156,10.6156,C42B up vs E06
49772,17118299,NR_024368 // LINC01000 // long intergenic non-protein coding RNA 1000 // 7q32.1 // 4024,LINC01000,NR_024368,10.6248,10.6248,C42B up vs E06
22705,16850344,"NM_014798 // PLEKHM1 // pleckstrin homology domain containing, family M (with RUN domai",PLEKHM1,NM_014798,10.6261,10.6261,C42B up vs E06
47690,17101447,NM_001122608 // HCCS // holocytochrome c synthase // Xp22.3 // 3052 /// NM_001171991 //,HCCS,NM_001122608,10.628,10.628,C42B up vs E06
47167,17096595,NM_001161584 // TEX10 // testis expressed 10 // 9q31.1 // 54881 /// NM_017746 // TEX10 ,TEX10,NM_001161584,10.6541,10.6541,C42B up vs E06
13859,16763600,NM_001143668 // AMIGO2 // adhesion molecule with Ig-like domain 2 // 12q13.11 // 347902,AMIGO2,NM_001143668,10.6633,10.6633,C42B up vs E06
33488,16960186,NM_021105 // PLSCR1 // phospholipid scramblase 1 // 3q23 // 5359 /// ENST00000342435 //,PLSCR1,NM_021105,10.7116,10.7116,C42B up vs E06
29142,16914352,NM_000308 // CTSA // cathepsin A // 20q13.1 // 5476 /// NM_001127695 // CTSA // catheps,CTSA,NM_000308,10.7352,10.7352,C42B up vs E06
22450,16847485,NM_005121 // MED13 // mediator complex subunit 13 // 17q22-q23 // 9969 /// ENST00000397,MED13,NM_005121,10.7666,10.7666,C42B up vs E06
49754,17118258,NR_024368 // LINC01000 // long intergenic non-protein coding RNA 1000 // 7q32.1 // 4024,LINC01000,NR_024368,10.795,10.795,C42B up vs E06
45208,17077760,NM_001286702 // ARMC1 // armadillo repeat containing 1 // 8q13.1 // 55156 /// NM_018120,ARMC1,NM_001286702,10.7982,10.7982,C42B up vs E06
22608,16849298,NM_001008528 // MXRA7 // matrix-remodelling associated 7 // 17q25.1 // 439921 /// ENST0,MXRA7,NM_001008528,10.8031,10.8031,C42B up vs E06
6800,16691314,NM_005725 // TSPAN2 // tetraspanin 2 // 1p13.2 // 10100 /// ENST00000369514 // TSPAN2 /,TSPAN2,NM_005725,10.8051,10.8051,C42B up vs E06
13114,16755433,"NM_001135175 // NEDD1 // neural precursor cell expressed, developmentally down-regulate",NEDD1,NM_001135175,10.8224,10.8224,C42B up vs E06
35693,16981219,NM_017631 // DDX60 // DEAD (Asp-Glu-Ala-Asp) box polypeptide 60 // 4q32.3 // 55601 /// ,DDX60,NM_017631,10.8313,10.8313,C42B up vs E06
32247,16945702,"NM_015268 // DNAJC13 // DnaJ (Hsp40) homolog, subfamily C, member 13 // 3q22.1 // 23317",DNAJC13,NM_015268,10.8315,10.8315,C42B up vs E06
48500,17109121,BC050631 // SQSTM1 // sequestosome 1 // 5q35 // 8878,SQSTM1,BC050631,10.8384,10.8384,C42B up vs E06
27779,16900022,NM_016618 // KRCC1 // lysine-rich coiled-coil 1 // 2p11.2 // 51315 /// ENST00000347055 ,KRCC1,NM_016618,10.866,10.866,C42B up vs E06
49665,17118033,NR_037596 // LINC01061 // long intergenic non-protein coding RNA 1061 // 4q26 // 401149,LINC01061,NR_037596,10.8917,10.8917,C42B up vs E06
15058,16774679,NM_021999 // ITM2B // integral membrane protein 2B // 13q14.3 // 9445 /// ENST000003785,ITM2B,NM_021999,10.893,10.893,C42B up vs E06
10574,16728986,NR_039710 // MIR548AL // microRNA 548al // --- // 100616215 /// ENST00000578416 // MIR5,MIR548AL,NR_039710,10.9018,10.9018,C42B up vs E06
32303,16946513,"NM_001251845 // TRPC1 // transient receptor potential cation channel, subfamily C, memb",TRPC1,NM_001251845,10.9158,10.9158,C42B up vs E06
7346,16696824,"NM_001136000 // ABL2 // ABL proto-oncogene 2, non-receptor tyrosine kinase // 1q25.2 //",ABL2,NM_001136000,10.9331,10.9331,C42B up vs E06
22806,16851108,"NM_020232 // PSMG2 // proteasome (prosome, macropain) assembly chaperone 2 // 18p11.21 ",PSMG2,NM_020232,10.9364,10.9364,C42B up vs E06
49420,17117427,NR_024368 // LINC01000 // long intergenic non-protein coding RNA 1000 // 7q32.1 // 4024,LINC01000,NR_024368,10.9893,10.9893,C42B up vs E06
28286,16904667,"NM_002977 // SCN9A // sodium channel, voltage-gated, type IX, alpha subunit // 2q24 // ",SCN9A,NM_002977,11.0008,11.0008,C42B up vs E06
47001,17095150,"NM_005077 // TLE1 // transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila) /",TLE1,NM_005077,11.0042,11.0042,C42B up vs E06
35400,16978568,"NM_001286734 // CENPE // centromere protein E, 312kDa // 4q24-q25 // 1062 /// NM_001813",CENPE,NM_001286734,11.0219,11.0219,C42B up vs E06
33290,16957634,NM_001164342 // ZBTB20 // zinc finger and BTB domain containing 20 // 3q13.2 // 26137 /,ZBTB20,NM_001164342,11.0227,11.0227,C42B up vs E06
4488,16666485,NM_006820 // IFI44L // interferon-induced protein 44-like // 1p31.1 // 10964 /// ENST00,IFI44L,NM_006820,11.0458,11.0458,C42B up vs E06
50233,17119696,NR_031609 // MIR1204 // microRNA 1204 // --- // 100302185 /// ENST00000408388 // PVT1 /,MIR1204,NR_031609,11.0661,11.0661,C42B up vs E06
45224,17077921,NM_006421 // ARFGEF1 // ADP-ribosylation factor guanine nucleotide-exchange factor 1 (b,ARFGEF1,NM_006421,11.0666,11.0666,C42B up vs E06
34354,16968765,NM_016323 // HERC5 // HECT and RLD domain containing E3 ubiquitin protein ligase 5 // 4,HERC5,NM_016323,11.0837,11.0837,C42B up vs E06
8460,16707047,OTTHUMT00000049239 // RP11-380G5.2 // putative novel transcript // --- // ---,RP11-380G5.2,OTTHUMT00000049239,11.0946,11.0946,C42B up vs E06
39086,17012707,"NR_002434 // SNORD101 // small nucleolar RNA, C/D box 101 // 6q23.2 // 594837 /// ENST0",SNORD101,NR_002434,11.1251,11.1251,C42B up vs E06
9512,16717835,NM_024541 // C10orf76 // chromosome 10 open reading frame 76 // 10q24.32 // 79591 /// E,C10orf76,NM_024541,11.154,11.154,C42B up vs E06
53083,17125494,"ENST00000414209 // JPX // JPX transcript, XIST activator (non-protein coding) // Xq13.2",JPX,ENST00000414209,11.1717,11.1717,C42B up vs E06
45375,17079248,NM_015496 // KIAA1429 // KIAA1429 // 8q22.1 // 25962 /// ENST00000297591 // KIAA1429 //,KIAA1429,NM_015496,11.172,11.172,C42B up vs E06
31649,16938971,"ENST00000410276 // RNA5SP129 // RNA, 5S ribosomal pseudogene 129 // --- // ---",RNA5SP129,ENST00000410276,11.1921,11.1921,C42B up vs E06
49929,17118666,"ENST00000364617 // SNORD45B // small nucleolar RNA, C/D box 45B // 1p31.1 // 26804 /// ",SNORD45B,ENST00000364617,11.2049,11.2049,C42B up vs E06
44528,17071478,OTTHUMT00000380469 // KB-1460A1.3 // putative novel transcript // --- // ---,KB-1460A1.3,OTTHUMT00000380469,11.2504,11.2504,C42B up vs E06
12490,16748407,NM_001987 // ETV6 // ets variant 6 // 12p13 // 2120 /// ENST00000396373 // ETV6 // ets ,ETV6,NM_001987,11.2899,11.2899,C42B up vs E06
42177,17047086,NR_030321 // MIR590 // microRNA 590 // 7q11.23 // 693175 /// ENST00000385008 // MIR590 ,MIR590,NR_030321,11.3033,11.3033,C42B up vs E06
31490,16937035,NM_018184 // ARL8B // ADP-ribosylation factor-like 8B // 3p26.1 // 55207 /// ENST000002,ARL8B,NM_018184,11.3113,11.3113,C42B up vs E06
9380,16716185,AB065003 // WAPAL // wings apart-like homolog (Drosophila) // 10q23.2 // 23063 /// AF47,WAPAL,AB065003,11.3143,11.3143,C42B up vs E06
48608,17110278,"ENST00000515998 // RNU6-202P // RNA, U6 small nuclear 202, pseudogene // --- // ---",RNU6-202P,ENST00000515998,11.3474,11.3474,C42B up vs E06
49769,17118292,NR_024368 // LINC01000 // long intergenic non-protein coding RNA 1000 // 7q32.1 // 4024,LINC01000,NR_024368,11.3571,11.3571,C42B up vs E06
49770,17118294,NR_024368 // LINC01000 // long intergenic non-protein coding RNA 1000 // 7q32.1 // 4024,LINC01000,NR_024368,11.3571,11.3571,C42B up vs E06
43375,17059771,NM_017654 // SAMD9 // sterile alpha motif domain containing 9 // 7q21.2 // 54809 /// EN,SAMD9,NM_017654,11.3788,11.3788,C42B up vs E06
32046,16943452,"NM_001134456 // NXPE3 // neurexophilin and PC-esterase domain family, member 3 // 3q12.",NXPE3,NM_001134456,11.3803,11.3803,C42B up vs E06
22051,16843374,ENST00000345365 // RAD51D // RAD51 paralog D // 17q11 // 5892 /// OTTHUMT00000256446 //,RAD51D,ENST00000345365,11.3904,11.3904,C42B up vs E06
9257,16714890,NM_001278185 // HERC4 // HECT and RLD domain containing E3 ubiquitin protein ligase 4 /,HERC4,NM_001278185,11.397,11.397,C42B up vs E06
5277,16674998,ENST00000498201 // RNF2 // ring finger protein 2 // 1q25.3 // 6045 /// AF141327 // RNF2,RNF2,ENST00000498201,11.4571,11.4571,C42B up vs E06
9635,16719149,NM_024942 // C10orf88 // chromosome 10 open reading frame 88 // 10q26.13 // 80007 /// E,C10orf88,NM_024942,11.4831,11.4831,C42B up vs E06
31879,16942202,NM_001289095 // PXK // PX domain containing serine/threonine kinase // 3p14.3 // 54899 ,PXK,NM_001289095,11.4919,11.4919,C42B up vs E06
32047,16943467,NM_001005474 // NFKBIZ // nuclear factor of kappa light polypeptide gene enhancer in B-,NFKBIZ,NM_001005474,11.4933,11.4933,C42B up vs E06
35471,16979330,NR_037596 // LINC01061 // long intergenic non-protein coding RNA 1061 // 4q26 // 401149,LINC01061,NR_037596,11.5052,11.5052,C42B up vs E06
10098,16723662,NM_014344 // FJX1 // four jointed box 1 (Drosophila) // 11p13 // 24147 /// ENST00000317,FJX1,NM_014344,11.5228,11.5228,C42B up vs E06
16204,16784071,NM_030755 // TMX1 // thioredoxin-related transmembrane protein 1 // 14q22.1 // 81542 //,TMX1,NM_030755,11.5482,11.5482,C42B up vs E06
9604,16718800,NM_014904 // RAB11FIP2 // RAB11 family interacting protein 2 (class I) // 10q26.11 // 2,RAB11FIP2,NM_014904,11.5688,11.5688,C42B up vs E06
52120,17123558,NM_001042404 // CEP170 // centrosomal protein 170kDa // 1q44 // 9859 /// NM_001042405 /,CEP170,NM_001042404,11.6036,11.6036,C42B up vs E06
24629,16867766,ENST00000423145 // CD70 // CD70 molecule // 19p13 // 970 /// OTTHUMT00000457859 // CD70,CD70,ENST00000423145,11.615,11.615,C42B up vs E06
45482,17080171,ENST00000239690 // NUDCD1 // NudC domain containing 1 // 8q23 // 84955 /// ENST00000519,NUDCD1,ENST00000239690,11.6198,11.6198,C42B up vs E06
5381,16676258,"ENST00000550078 // ZBED6 // zinc finger, BED-type containing 6 // 1q32.1 // 100381270 /",ZBED6,ENST00000550078,11.6376,11.6376,C42B up vs E06
21005,16832920,NM_000267 // NF1 // neurofibromin 1 // 17q11.2 // 4763 /// NM_001042492 // NF1 // neuro,NF1,NM_000267,11.663,11.663,C42B up vs E06
45565,17080946,NM_014846 // KIAA0196 // KIAA0196 // 8q24.13 // 9897 /// ENST00000318410 // KIAA0196 //,KIAA0196,NM_014846,11.6838,11.6838,C42B up vs E06
23194,16854437,"NM_001792 // CDH2 // cadherin 2, type 1, N-cadherin (neuronal) // 18q11.2 // 1000 /// E",CDH2,NM_001792,11.7108,11.7108,C42B up vs E06
8306,16705778,NM_003901 // SGPL1 // sphingosine-1-phosphate lyase 1 // 10q21 // 8879 /// XM_005270263,SGPL1,NM_003901,11.715,11.715,C42B up vs E06
19864,16821377,NM_001220488 // CDH13 // cadherin 13 // 16q23.3 // 1012 /// NM_001220489 // CDH13 // ca,CDH13,NM_001220488,11.7475,11.7475,C42B up vs E06
14278,16768341,"NM_001001323 // ATP2B1 // ATPase, Ca++ transporting, plasma membrane 1 // 12q21.3 // 49",ATP2B1,NM_001001323,11.7605,11.7605,C42B up vs E06
47206,17096904,"NM_001286974 // CTNNAL1 // catenin (cadherin-associated protein), alpha-like 1 // 9q31.",CTNNAL1,NM_001286974,11.7876,11.7876,C42B up vs E06
4661,16668272,"NM_006496 // GNAI3 // guanine nucleotide binding protein (G protein), alpha inhibiting ",GNAI3,NM_006496,11.8196,11.8196,C42B up vs E06
51490,17122298,NM_012249 // RHOQ // ras homolog family member Q // 2p21 // 23433 /// ENST00000238738 /,RHOQ,NM_012249,11.8835,11.8835,C42B up vs E06
51608,17122534,NM_012249 // RHOQ // ras homolog family member Q // 2p21 // 23433 /// ENST00000238738 /,RHOQ,NM_012249,11.8835,11.8835,C42B up vs E06
52788,17124904,"NR_034120 // LINC-PINT // long intergenic non-protein coding RNA, p53 induced transcrip",LINC-PINT,NR_034120,11.9006,11.9006,C42B up vs E06
13170,16755908,NM_018370 // DRAM1 // DNA-damage regulated autophagy modulator 1 // 12q23.2 // 55332 //,DRAM1,NM_018370,11.9188,11.9188,C42B up vs E06
9085,16713230,NM_001184785 // PARD3 // par-3 family cell polarity regulator // 10p11.21 // 56288 /// ,PARD3,NM_001184785,11.9192,11.9192,C42B up vs E06
44308,17069412,"NM_001277813 // YTHDF3 // YTH domain family, member 3 // 8q12.3 // 253943 /// NM_001277",YTHDF3,NM_001277813,11.9346,11.9346,C42B up vs E06
49781,17118319,"NM_003747 // TNKS // tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase ",TNKS,NM_003747,11.9469,11.9469,C42B up vs E06
37756,17000208,NR_030583 // VTRNA2-1 // vault RNA 2-1 // 5q31.1 // 100126299 /// ENST00000365160 // VT,VTRNA2-1,NR_030583,11.9741,11.9741,C42B up vs E06
19911,16821697,ENST00000564844 // MAP1LC3B // microtubule-associated protein 1 light chain 3 beta // 1,MAP1LC3B,ENST00000564844,11.9787,11.9787,C42B up vs E06
51996,17123310,NM_000313 // PROS1 // protein S (alpha) // 3q11.2 // 5627 /// ENST00000394236 // PROS1 ,PROS1,NM_000313,12.0134,12.0134,C42B up vs E06
26087,16882544,OTTHUMT00000330410 // AC083899.3 // anaphase promoting complex subunit 1 (ANAPC1) pseud,AC083899.3,OTTHUMT00000330410,12.0592,12.0592,C42B up vs E06
15361,16777274,"ENST00000364951 // RNU4-9P // RNA, U4 small nuclear 9, pseudogene // --- // ---",RNU4-9P,ENST00000364951,12.074,12.074,C42B up vs E06
28986,16912379,"NM_012112 // TPX2 // TPX2, microtubule-associated // 20q11.2 // 22974 /// ENST000003004",TPX2,NM_012112,12.11,12.11,C42B up vs E06
33561,16960807,ENST00000474539 // CCNL1 // cyclin L1 // 3q25.31 // 57018 /// BX641146 // CCNL1 // cycl,CCNL1,ENST00000474539,12.1842,12.1842,C42B up vs E06
45134,17077135,NM_001083617 // RB1CC1 // RB1-inducible coiled-coil 1 // 8q11 // 9821 /// NM_014781 // ,RB1CC1,NM_001083617,12.2085,12.2085,C42B up vs E06
32468,16948021,NM_001258315 // ECT2 // epithelial cell transforming 2 // 3q26.1-q26.2 // 1894 /// NM_0,ECT2,NM_001258315,12.3098,12.3098,C42B up vs E06
43381,17059828,NM_001271003 // TFPI2 // tissue factor pathway inhibitor 2 // 7q22 // 7980 /// NM_00127,TFPI2,NM_001271003,12.3236,12.3236,C42B up vs E06
29716,16919567,NM_002999 // SDC4 // syndecan 4 // 20q12 // 6385 /// ENST00000372733 // SDC4 // syndeca,SDC4,NM_002999,12.3287,12.3287,C42B up vs E06
28097,16902476,NM_006609 // MAP3K2 // mitogen-activated protein kinase kinase kinase 2 // 2q14.3 // 10,MAP3K2,NM_006609,12.3426,12.3426,C42B up vs E06
13056,16754935,NM_181783 // TMTC3 // transmembrane and tetratricopeptide repeat containing 3 // 12q21.,TMTC3,NM_181783,12.3987,12.3987,C42B up vs E06
45830,17084034,OTTHUMT00000051937 // RP11-370B11.3 // putative novel transcript // --- // ---,RP11-370B11.3,OTTHUMT00000051937,12.427,12.427,C42B up vs E06
46251,17087716,NM_001042550 // SMC2 // structural maintenance of chromosomes 2 // 9q31.1 // 10592 /// ,SMC2,NM_001042550,12.4964,12.4964,C42B up vs E06
8686,16709429,NM_198514 // NHLRC2 // NHL repeat containing 2 // 10q25.3 // 374354 /// ENST00000369301,NHLRC2,NM_198514,12.5306,12.5306,C42B up vs E06
40018,17021754,NM_003188 // MAP3K7 // mitogen-activated protein kinase kinase kinase 7 // 6q15 // 6885,MAP3K7,NM_003188,12.5383,12.5383,C42B up vs E06
46972,17094893,"NM_000689 // ALDH1A1 // aldehyde dehydrogenase 1 family, member A1 // 9q21.13 // 216 //",ALDH1A1,NM_000689,12.5705,12.5705,C42B up vs E06
44391,17070177,NM_024721 // ZFHX4 // zinc finger homeobox 4 // 8q21.11 // 79776 /// ENST00000521891 //,ZFHX4,NM_024721,12.6088,12.6088,C42B up vs E06
21744,16840308,NM_016041 // DERL2 // derlin 2 // 17p13.2 // 51009 /// XM_006721539 // DERL2 // derlin ,DERL2,NM_016041,12.622,12.622,C42B up vs E06
16290,16785048,NR_039985 // FLJ22447 // uncharacterized LOC400221 // 14q23.1 // 400221 /// ENST0000022,FLJ22447,NR_039985,12.6324,12.6324,C42B up vs E06
52830,17124988,NM_001145160 // TPM4 // tropomyosin 4 // 19p13.1 // 7171 /// NM_003290 // TPM4 // tropo,TPM4,NM_001145160,12.6371,12.6371,C42B up vs E06
8503,16707503,NM_001013848 // EXOC6 // exocyst complex component 6 // 10q23.33 // 54536 /// NM_019053,EXOC6,NM_001013848,12.6655,12.6655,C42B up vs E06
47831,17102689,"NM_001039590 // USP9X // ubiquitin specific peptidase 9, X-linked // Xp11.4 // 8239 ///",USP9X,NM_001039590,12.7141,12.7141,C42B up vs E06
8492,16707327,NM_001256549 // PCGF5 // polycomb group ring finger 5 // 10q23.32 // 84333 /// NM_00125,PCGF5,NM_001256549,12.769,12.769,C42B up vs E06
35963,16983451,"NM_001271606 // BASP1 // brain abundant, membrane attached signal protein 1 // 5p15.1 /",BASP1,NM_001271606,12.7994,12.7994,C42B up vs E06
45124,17077004,NM_003068 // SNAI2 // snail family zinc finger 2 // 8q11 // 6591 /// ENST00000020945 //,SNAI2,NM_003068,12.8569,12.8569,C42B up vs E06
19789,16820820,"NR_003079 // SNORD111 // small nucleolar RNA, C/D box 111 // 16q22.1 // 692214 /// ENST",SNORD111,NR_003079,12.893,12.893,C42B up vs E06
52623,17124574,OTTHUMT00000344733 // GS1-124K5.3 // novel transcript // --- // ---,GS1-124K5.3,OTTHUMT00000344733,12.9083,12.9083,C42B up vs E06
4396,16665447,NM_001017415 // USP1 // ubiquitin specific peptidase 1 // 1p31.3 // 7398 /// NM_0010174,USP1,NM_001017415,13.0068,13.0068,C42B up vs E06
45459,17079971,"NM_030780 // SLC25A32 // solute carrier family 25 (mitochondrial folate carrier), membe",SLC25A32,NM_030780,13.1343,13.1343,C42B up vs E06
50956,17121228,NM_001145357 // SIN3A // SIN3 transcription regulator family member A // 15q24.2 // 259,SIN3A,NM_001145357,13.1818,13.1818,C42B up vs E06
15806,16781080,ENST00000426991 // ANKRD10-IT1 // ANKRD10 intronic transcript 1 (non-protein coding) //,ANKRD10-IT1,ENST00000426991,13.2197,13.2197,C42B up vs E06
50039,17118998,"OTTHUMT00000416051 // RP11-20G13.2 // novel transcript, antisense to LRRC28 // --- // -",RP11-20G13.2,OTTHUMT00000416051,13.2867,13.2867,C42B up vs E06
45874,17084363,NR_003573 // ANXA2P2 // annexin A2 pseudogene 2 // 9p13 // 304 /// ENST00000435128 // A,ANXA2P2,NR_003573,13.2945,13.2945,C42B up vs E06
27571,16898002,NM_014709 // USP34 // ubiquitin specific peptidase 34 // 2p15 // 9736 /// ENST000003985,USP34,NM_014709,13.3056,13.3056,C42B up vs E06
47904,17103560,NM_002668 // PLP2 // proteolipid protein 2 (colonic epithelium-enriched) // Xp11.23 // ,PLP2,NM_002668,13.3667,13.3667,C42B up vs E06
49052,17114489,NM_001173516 // MAP7D3 // MAP7 domain containing 3 // Xq26.3 // 79649 /// NM_001173517 ,MAP7D3,NM_001173516,13.4144,13.4144,C42B up vs E06
6673,16689907,"NM_001286055 // CNN3 // calponin 3, acidic // 1p22-p21 // 1266 /// NM_001286056 // CNN3",CNN3,NM_001286055,13.4155,13.4155,C42B up vs E06
9440,16716724,NM_022451 // NOC3L // nucleolar complex associated 3 homolog (S. cerevisiae) // 10q23.3,NOC3L,NM_022451,13.4155,13.4155,C42B up vs E06
6553,16688594,"NM_001130042 // CRYZ // crystallin, zeta (quinone reductase) // 1p31.1 // 1429 /// NM_0",CRYZ,NM_001130042,13.4245,13.4245,C42B up vs E06
9415,16716478,NM_014391 // ANKRD1 // ankyrin repeat domain 1 (cardiac muscle) // 10q23.31 // 27063 //,ANKRD1,NM_014391,13.4397,13.4397,C42B up vs E06
39998,17021478,NM_018064 // AKIRIN2 // akirin 2 // 6q15 // 55122 /// ENST00000257787 // AKIRIN2 // aki,AKIRIN2,NM_018064,13.4806,13.4806,C42B up vs E06
43987,17066102,XR_428319 // LOC101930275 // uncharacterized LOC101930275 // --- // 101930275 /// ENST0,LOC101930275,XR_428319,13.5061,13.5061,C42B up vs E06
9342,16715793,"NM_001014797 // KCNMA1 // potassium large conductance calcium-activated channel, subfam",KCNMA1,NM_001014797,13.5489,13.5489,C42B up vs E06
48068,17104937,OTTHUMT00000057238 // RP13-216E22.4 // putative novel transcript // --- // ---,RP13-216E22.4,OTTHUMT00000057238,13.6149,13.6149,C42B up vs E06
45115,17076867,"NM_001081640 // PRKDC // protein kinase, DNA-activated, catalytic polypeptide // 8q11 /",PRKDC,NM_001081640,13.6454,13.6454,C42B up vs E06
3936,16660906,NM_014313 // TMEM50A // transmembrane protein 50A // 1p36.11 // 23585 /// ENST000003743,TMEM50A,NM_014313,13.6716,13.6716,C42B up vs E06
